"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.URL","Answer.answer","Approve","Reject"
"37J05LC5AXQQ96N4A3M0PC8RXXRDJG","3KAKS2ULSER7HUX5SI4NVOBNM9NTMC","Participate in a linguistic experiment","Answer a 15 minute questionnaire","linguistic experiment pictures","$1.50","Tue Dec 06 13:44:08 PST 2016","5","BatchId:2621448;","3600","259200","Tue Dec 13 13:44:08 PST 2016","","","308Q0PEVB9KLXPNB671ZGZ6LLN99IM","A3L0DCUXI7X3A9","Submitted","Tue Dec 06 14:45:42 PST 2016","Tue Dec 06 14:59:32 PST 2016","Fri Dec 09 14:59:32 PST 2016","","","","830","0% (0/0)","0% (0/0)","0% (0/0)","http://spellout.net/ibexexps/nadine/IEintrospectionA/experiment.html","A3L0DCUXI7X3A9"
"37J05LC5AXQQ96N4A3M0PC8RXXRDJG","3KAKS2ULSER7HUX5SI4NVOBNM9NTMC","Participate in a linguistic experiment","Answer a 15 minute questionnaire","linguistic experiment pictures","$1.50","Tue Dec 06 13:44:08 PST 2016","5","BatchId:2621448;","3600","259200","Tue Dec 13 13:44:08 PST 2016","","","32UTUBMZ7H397OM83YEEMUR5HP8BVV","A1A3TGZ7DKJWRW","Submitted","Tue Dec 06 13:45:39 PST 2016","Tue Dec 06 13:55:04 PST 2016","Fri Dec 09 13:55:04 PST 2016","","","","565","100% (4/4)","0% (0/0)","0% (0/0)","http://spellout.net/ibexexps/nadine/IEintrospectionA/experiment.html","A1A3TGZ7DKJWRW"
"37J05LC5AXQQ96N4A3M0PC8RXXRDJG","3KAKS2ULSER7HUX5SI4NVOBNM9NTMC","Participate in a linguistic experiment","Answer a 15 minute questionnaire","linguistic experiment pictures","$1.50","Tue Dec 06 13:44:08 PST 2016","5","BatchId:2621448;","3600","259200","Tue Dec 13 13:44:08 PST 2016","","","39N5ACM9HFUDEBAFJ2RJPW7X7149PY","A19IWME4DCIU1H","Submitted","Tue Dec 06 13:45:36 PST 2016","Tue Dec 06 13:54:23 PST 2016","Fri Dec 09 13:54:23 PST 2016","","","","527","0% (0/0)","0% (0/0)","0% (0/0)","http://spellout.net/ibexexps/nadine/IEintrospectionA/experiment.html","A19IWME4DCIU1H"
"37J05LC5AXQQ96N4A3M0PC8RXXRDJG","3KAKS2ULSER7HUX5SI4NVOBNM9NTMC","Participate in a linguistic experiment","Answer a 15 minute questionnaire","linguistic experiment pictures","$1.50","Tue Dec 06 13:44:08 PST 2016","5","BatchId:2621448;","3600","259200","Tue Dec 13 13:44:08 PST 2016","","","3M0NZ3JDP25ORSA93LC44E49V4SZ5I","A34SUZWGLXIWM8","Submitted","Tue Dec 06 14:18:57 PST 2016","Tue Dec 06 14:55:16 PST 2016","Fri Dec 09 14:55:16 PST 2016","","","","2179","100% (1/1)","0% (0/0)","0% (0/0)","http://spellout.net/ibexexps/nadine/IEintrospectionA/experiment.html","A34SUZWGLXIWM8"
"37J05LC5AXQQ96N4A3M0PC8RXXRDJG","3KAKS2ULSER7HUX5SI4NVOBNM9NTMC","Participate in a linguistic experiment","Answer a 15 minute questionnaire","linguistic experiment pictures","$1.50","Tue Dec 06 13:44:08 PST 2016","5","BatchId:2621448;","3600","259200","Tue Dec 13 13:44:08 PST 2016","","","3OS46CRSLG631C5D77X6BE5D3OX6V5","A1BC3AJMYEW5CQ","Submitted","Tue Dec 06 13:45:37 PST 2016","Tue Dec 06 13:56:24 PST 2016","Fri Dec 09 13:56:24 PST 2016","","","","647","0% (0/0)","0% (0/0)","0% (0/0)","http://spellout.net/ibexexps/nadine/IEintrospectionA/experiment.html","A1BC3AJMYEW5CQ"
"30U1YOGZGA3J896UXXVEHDZETG4SDB","3KAKS2ULSER7HUX5SI4NVOBNM9NTMC","Participate in a linguistic experiment","Answer a 15 minute questionnaire","linguistic experiment pictures","$1.50","Tue Dec 06 13:44:08 PST 2016","5","BatchId:2621448;","3600","259200","Tue Dec 13 13:44:08 PST 2016","","","3I33IC7ZWG9VRNJE9AU7PEAO29UA2R","A21H2UDDHN8ZF","Submitted","Tue Dec 06 13:46:11 PST 2016","Tue Dec 06 14:37:29 PST 2016","Fri Dec 09 14:37:29 PST 2016","","","","3078","100% (1/1)","0% (0/0)","0% (0/0)","http://spellout.net/ibexexps/nadine/IEintrospectionB/experiment.html","A21H2UDDHN8ZF"
"30U1YOGZGA3J896UXXVEHDZETG4SDB","3KAKS2ULSER7HUX5SI4NVOBNM9NTMC","Participate in a linguistic experiment","Answer a 15 minute questionnaire","linguistic experiment pictures","$1.50","Tue Dec 06 13:44:08 PST 2016","5","BatchId:2621448;","3600","259200","Tue Dec 13 13:44:08 PST 2016","","","3LBXNTKX0S2INKC65T10J9T090D9XM","A3083883A6RJES","Submitted","Tue Dec 06 13:45:49 PST 2016","Tue Dec 06 14:34:59 PST 2016","Fri Dec 09 14:34:59 PST 2016","","","","2950","100% (2/2)","100% (1/1)","0% (0/0)","http://spellout.net/ibexexps/nadine/IEintrospectionB/experiment.html","A3083883A6RJES"
"30U1YOGZGA3J896UXXVEHDZETG4SDB","3KAKS2ULSER7HUX5SI4NVOBNM9NTMC","Participate in a linguistic experiment","Answer a 15 minute questionnaire","linguistic experiment pictures","$1.50","Tue Dec 06 13:44:08 PST 2016","5","BatchId:2621448;","3600","259200","Tue Dec 13 13:44:08 PST 2016","","","3M0BCWMB8W3MMDMDT8JA8WAJOYABW5","A2YCMT5BPA0AG9","Submitted","Tue Dec 06 13:45:40 PST 2016","Tue Dec 06 14:00:56 PST 2016","Fri Dec 09 14:00:56 PST 2016","","","","916","100% (2/2)","100% (1/1)","100% (1/1)","http://spellout.net/ibexexps/nadine/IEintrospectionB/experiment.html","A2YCMT5BPA0AG9"
"30U1YOGZGA3J896UXXVEHDZETG4SDB","3KAKS2ULSER7HUX5SI4NVOBNM9NTMC","Participate in a linguistic experiment","Answer a 15 minute questionnaire","linguistic experiment pictures","$1.50","Tue Dec 06 13:44:08 PST 2016","5","BatchId:2621448;","3600","259200","Tue Dec 13 13:44:08 PST 2016","","","3NAPMVF0ZXMD8LLG27INFN8Y11O72X","A1KAGE2AVL6ZGO","Submitted","Tue Dec 06 13:45:50 PST 2016","Tue Dec 06 13:58:29 PST 2016","Fri Dec 09 13:58:29 PST 2016","","","","759","100% (1/1)","0% (0/0)","0% (0/0)","http://spellout.net/ibexexps/nadine/IEintrospectionB/experiment.html","A1KAGE2AVL6ZGO"
"30U1YOGZGA3J896UXXVEHDZETG4SDB","3KAKS2ULSER7HUX5SI4NVOBNM9NTMC","Participate in a linguistic experiment","Answer a 15 minute questionnaire","linguistic experiment pictures","$1.50","Tue Dec 06 13:44:08 PST 2016","5","BatchId:2621448;","3600","259200","Tue Dec 13 13:44:08 PST 2016","","","3SITXWYCNWG1BDR33DFWAFOQX0GBXY","A39E9936894TJR","Submitted","Tue Dec 06 13:45:44 PST 2016","Tue Dec 06 14:21:00 PST 2016","Fri Dec 09 14:21:00 PST 2016","","","","2116","0% (0/0)","0% (0/0)","0% (0/0)","http://spellout.net/ibexexps/nadine/IEintrospectionB/experiment.html","A39E9936894TJR"
"32K26U12DNVZ01NYRS0JS0JLSKYVDJ","3KAKS2ULSER7HUX5SI4NVOBNM9NTMC","Participate in a linguistic experiment","Answer a 15 minute questionnaire","linguistic experiment pictures","$1.50","Tue Dec 06 13:44:08 PST 2016","5","BatchId:2621448;","3600","259200","Tue Dec 13 13:44:08 PST 2016","","","37TRT2X24RY0GTMEM90VJ6GBM21JBI","A1NOR6E0WT0Y14","Submitted","Tue Dec 06 13:46:00 PST 2016","Tue Dec 06 13:57:39 PST 2016","Fri Dec 09 13:57:39 PST 2016","","","","699","100% (1/1)","0% (0/0)","0% (0/0)","http://spellout.net/ibexexps/nadine/IEintrospectionA/experiment.html","A1NOR6E0WT0Y14"
"32K26U12DNVZ01NYRS0JS0JLSKYVDJ","3KAKS2ULSER7HUX5SI4NVOBNM9NTMC","Participate in a linguistic experiment","Answer a 15 minute questionnaire","linguistic experiment pictures","$1.50","Tue Dec 06 13:44:08 PST 2016","5","BatchId:2621448;","3600","259200","Tue Dec 13 13:44:08 PST 2016","","","39GAF6DQWS78UQ4G11LPGIEWVDH1V2","A2P065E9CYMYJL","Submitted","Tue Dec 06 13:45:33 PST 2016","Tue Dec 06 13:56:35 PST 2016","Fri Dec 09 13:56:35 PST 2016","","","","662","100% (4/4)","0% (0/0)","0% (0/0)","http://spellout.net/ibexexps/nadine/IEintrospectionA/experiment.html","A2P065E9CYMYJL"
"32K26U12DNVZ01NYRS0JS0JLSKYVDJ","3KAKS2ULSER7HUX5SI4NVOBNM9NTMC","Participate in a linguistic experiment","Answer a 15 minute questionnaire","linguistic experiment pictures","$1.50","Tue Dec 06 13:44:08 PST 2016","5","BatchId:2621448;","3600","259200","Tue Dec 13 13:44:08 PST 2016","","","3NL0RFNU0GUB6E7NPFQKC7AIRZK4KW","A1IIFA2HZR0I97","Submitted","Tue Dec 06 14:03:42 PST 2016","Tue Dec 06 14:20:18 PST 2016","Fri Dec 09 14:20:18 PST 2016","","","","996","0% (0/0)","0% (0/0)","0% (0/0)","http://spellout.net/ibexexps/nadine/IEintrospectionA/experiment.html","A1IIFA2HZR0I97"
"32K26U12DNVZ01NYRS0JS0JLSKYVDJ","3KAKS2ULSER7HUX5SI4NVOBNM9NTMC","Participate in a linguistic experiment","Answer a 15 minute questionnaire","linguistic experiment pictures","$1.50","Tue Dec 06 13:44:08 PST 2016","5","BatchId:2621448;","3600","259200","Tue Dec 13 13:44:08 PST 2016","","","3P1L2B7AD2WQUDZNTZHU55T2XQPLOQ","A3CWEIEY3TGJFX","Submitted","Tue Dec 06 13:55:16 PST 2016","Tue Dec 06 14:05:12 PST 2016","Fri Dec 09 14:05:12 PST 2016","","","","596","0% (0/0)","0% (0/0)","0% (0/0)","http://spellout.net/ibexexps/nadine/IEintrospectionA/experiment.html","A3CWEIEY3TGJFX"
"32K26U12DNVZ01NYRS0JS0JLSKYVDJ","3KAKS2ULSER7HUX5SI4NVOBNM9NTMC","Participate in a linguistic experiment","Answer a 15 minute questionnaire","linguistic experiment pictures","$1.50","Tue Dec 06 13:44:08 PST 2016","5","BatchId:2621448;","3600","259200","Tue Dec 13 13:44:08 PST 2016","","","3YW4XOSQKRS8HBFGWBBKKWCDH681UD","AE3ZOTZGH91EN","Submitted","Tue Dec 06 13:45:38 PST 2016","Tue Dec 06 13:55:04 PST 2016","Fri Dec 09 13:55:04 PST 2016","","","","566","0% (0/0)","0% (0/0)","0% (0/0)","http://spellout.net/ibexexps/nadine/IEintrospectionA/experiment.html","AE3ZOTZGH91EN"
"3ZXNP4Z39RSGNNAUMBVR5ZBNFBTL7X","3KAKS2ULSER7HUX5SI4NVOBNM9NTMC","Participate in a linguistic experiment","Answer a 15 minute questionnaire","linguistic experiment pictures","$1.50","Tue Dec 06 13:44:08 PST 2016","5","BatchId:2621448;","3600","259200","Tue Dec 13 13:44:08 PST 2016","","","37UEWGM5HUFG1JNZSHGFFLPTA74R1Z","AVD6HMIO1HLFI","Submitted","Tue Dec 06 13:46:02 PST 2016","Tue Dec 06 14:13:15 PST 2016","Fri Dec 09 14:13:15 PST 2016","","","","1633","100% (1/1)","0% (0/0)","0% (0/0)","http://spellout.net/ibexexps/nadine/IEintrospectionB/experiment.html","AVD6HMIO1HLFI"
"3ZXNP4Z39RSGNNAUMBVR5ZBNFBTL7X","3KAKS2ULSER7HUX5SI4NVOBNM9NTMC","Participate in a linguistic experiment","Answer a 15 minute questionnaire","linguistic experiment pictures","$1.50","Tue Dec 06 13:44:08 PST 2016","5","BatchId:2621448;","3600","259200","Tue Dec 13 13:44:08 PST 2016","","","3F1567XTNXCYENBUJF68P1X7CXQ9QP","A7KLTVEIASF4J","Submitted","Tue Dec 06 13:45:38 PST 2016","Tue Dec 06 13:55:26 PST 2016","Fri Dec 09 13:55:26 PST 2016","","","","588","100% (1/1)","0% (0/0)","0% (0/0)","http://spellout.net/ibexexps/nadine/IEintrospectionB/experiment.html","A7KLTVEIASF4J"
"3ZXNP4Z39RSGNNAUMBVR5ZBNFBTL7X","3KAKS2ULSER7HUX5SI4NVOBNM9NTMC","Participate in a linguistic experiment","Answer a 15 minute questionnaire","linguistic experiment pictures","$1.50","Tue Dec 06 13:44:08 PST 2016","5","BatchId:2621448;","3600","259200","Tue Dec 13 13:44:08 PST 2016","","","3GD6L00D3T4P43A7N9KYTMVJ4K5M16","A3U761PEG7MFKT","Submitted","Tue Dec 06 13:46:07 PST 2016","Tue Dec 06 14:23:40 PST 2016","Fri Dec 09 14:23:40 PST 2016","","","","2253","0% (0/0)","0% (0/0)","0% (0/0)","http://spellout.net/ibexexps/nadine/IEintrospectionB/experiment.html","A3U761PEG7MFKT"
"3ZXNP4Z39RSGNNAUMBVR5ZBNFBTL7X","3KAKS2ULSER7HUX5SI4NVOBNM9NTMC","Participate in a linguistic experiment","Answer a 15 minute questionnaire","linguistic experiment pictures","$1.50","Tue Dec 06 13:44:08 PST 2016","5","BatchId:2621448;","3600","259200","Tue Dec 13 13:44:08 PST 2016","","","3K9FOBBF2IQ8CSZBSKHHQGTX7GKLNB","A2AJ5QFNC9KF43","Submitted","Tue Dec 06 13:45:33 PST 2016","Tue Dec 06 14:28:16 PST 2016","Fri Dec 09 14:28:16 PST 2016","","","","2563","100% (1/1)","0% (0/0)","0% (0/0)","http://spellout.net/ibexexps/nadine/IEintrospectionB/experiment.html","A2AJ5QFNC9KF43"
"3ZXNP4Z39RSGNNAUMBVR5ZBNFBTL7X","3KAKS2ULSER7HUX5SI4NVOBNM9NTMC","Participate in a linguistic experiment","Answer a 15 minute questionnaire","linguistic experiment pictures","$1.50","Tue Dec 06 13:44:08 PST 2016","5","BatchId:2621448;","3600","259200","Tue Dec 13 13:44:08 PST 2016","","","3WZ36BJEV4NUUWIJY3EZLC3KK4SBTF","AK7NIT4IJ8X6D","Submitted","Tue Dec 06 13:45:33 PST 2016","Tue Dec 06 14:23:00 PST 2016","Fri Dec 09 14:23:00 PST 2016","","","","2247","0% (0/0)","0% (0/0)","0% (0/0)","http://spellout.net/ibexexps/nadine/IEintrospectionB/experiment.html","AK7NIT4IJ8X6D"
"3LCXHSGDLTDO0FKUTS6YNVHZTS5SE4","3KAKS2ULSER7HUX5SI4NVOBNM9NTMC","Participate in a linguistic experiment","Answer a 15 minute questionnaire","linguistic experiment pictures","$1.50","Tue Dec 06 13:44:08 PST 2016","5","BatchId:2621448;","3600","259200","Tue Dec 13 13:44:08 PST 2016","","","33F859I567K4PNROY9XA7T0W9AXHBB","A2IVR10TPRZ4WT","Submitted","Tue Dec 06 14:45:50 PST 2016","Tue Dec 06 15:31:20 PST 2016","Fri Dec 09 15:31:20 PST 2016","","","","2730","100% (1/1)","100% (1/1)","0% (0/0)","http://spellout.net/ibexexps/nadine/IEintrospectionA/experiment.html","A2IVR10TPRZ4WT"
"3LCXHSGDLTDO0FKUTS6YNVHZTS5SE4","3KAKS2ULSER7HUX5SI4NVOBNM9NTMC","Participate in a linguistic experiment","Answer a 15 minute questionnaire","linguistic experiment pictures","$1.50","Tue Dec 06 13:44:08 PST 2016","5","BatchId:2621448;","3600","259200","Tue Dec 13 13:44:08 PST 2016","","","37Q970SNZFFS2YNC76GK5VUPW9N1SX","ATMQRDBW7WM1Z","Submitted","Tue Dec 06 14:24:39 PST 2016","Tue Dec 06 15:00:12 PST 2016","Fri Dec 09 15:00:12 PST 2016","","","","2133","0% (0/0)","0% (0/0)","0% (0/0)","http://spellout.net/ibexexps/nadine/IEintrospectionA/experiment.html","ATMQRDBW7WM1Z"
"3LCXHSGDLTDO0FKUTS6YNVHZTS5SE4","3KAKS2ULSER7HUX5SI4NVOBNM9NTMC","Participate in a linguistic experiment","Answer a 15 minute questionnaire","linguistic experiment pictures","$1.50","Tue Dec 06 13:44:08 PST 2016","5","BatchId:2621448;","3600","259200","Tue Dec 13 13:44:08 PST 2016","","","37UEWGM5HUFG1JNZSHGFFLPTA741R9","APITQRRX2PADB","Submitted","Tue Dec 06 13:45:36 PST 2016","Tue Dec 06 13:52:18 PST 2016","Fri Dec 09 13:52:18 PST 2016","","","","402","0% (0/0)","0% (0/0)","0% (0/0)","http://spellout.net/ibexexps/nadine/IEintrospectionA/experiment.html","APITQRRX2PADB"
"3LCXHSGDLTDO0FKUTS6YNVHZTS5SE4","3KAKS2ULSER7HUX5SI4NVOBNM9NTMC","Participate in a linguistic experiment","Answer a 15 minute questionnaire","linguistic experiment pictures","$1.50","Tue Dec 06 13:44:08 PST 2016","5","BatchId:2621448;","3600","259200","Tue Dec 13 13:44:08 PST 2016","","","3EFVCAY5L4GHEVO7JXGLS4QAEWGJ8J","A2O7H7VXLFN6BP","Submitted","Tue Dec 06 13:45:45 PST 2016","Tue Dec 06 14:23:39 PST 2016","Fri Dec 09 14:23:39 PST 2016","","","","2274","0% (0/0)","0% (0/0)","0% (0/0)","http://spellout.net/ibexexps/nadine/IEintrospectionA/experiment.html","A2O7H7VXLFN6BP"
"3LCXHSGDLTDO0FKUTS6YNVHZTS5SE4","3KAKS2ULSER7HUX5SI4NVOBNM9NTMC","Participate in a linguistic experiment","Answer a 15 minute questionnaire","linguistic experiment pictures","$1.50","Tue Dec 06 13:44:08 PST 2016","5","BatchId:2621448;","3600","259200","Tue Dec 13 13:44:08 PST 2016","","","3K3R2QNK8CAQ6GIB0OQDZ2UWFIW9UU","A3BXT78QXFC6F3","Submitted","Tue Dec 06 13:45:49 PST 2016","Tue Dec 06 14:00:10 PST 2016","Fri Dec 09 14:00:10 PST 2016","","","","861","0% (0/0)","0% (0/0)","0% (0/0)","http://spellout.net/ibexexps/nadine/IEintrospectionA/experiment.html","A3BXT78QXFC6F3"
"3Z3R5YC0P3UHLTX5D3VUFIYL7CYFTY","3KAKS2ULSER7HUX5SI4NVOBNM9NTMC","Participate in a linguistic experiment","Answer a 15 minute questionnaire","linguistic experiment pictures","$1.50","Tue Dec 06 13:44:08 PST 2016","5","BatchId:2621448;","3600","259200","Tue Dec 13 13:44:08 PST 2016","","","320DUZ38G8TW7AUP2VS9KH782FTJGZ","A2GS41OJ2X0HJ8","Submitted","Tue Dec 06 13:46:16 PST 2016","Tue Dec 06 13:59:02 PST 2016","Fri Dec 09 13:59:02 PST 2016","","","","766","0% (0/0)","0% (0/0)","0% (0/0)","http://spellout.net/ibexexps/nadine/IEintrospectionB/experiment.html","A2GS41OJ2X0HJ8"
"3Z3R5YC0P3UHLTX5D3VUFIYL7CYFTY","3KAKS2ULSER7HUX5SI4NVOBNM9NTMC","Participate in a linguistic experiment","Answer a 15 minute questionnaire","linguistic experiment pictures","$1.50","Tue Dec 06 13:44:08 PST 2016","5","BatchId:2621448;","3600","259200","Tue Dec 13 13:44:08 PST 2016","","","3OJSZ2ATDT357I43KQKLDUBALBF75Y","A3KX8PBHVFQZ3U","Submitted","Tue Dec 06 13:48:31 PST 2016","Tue Dec 06 14:13:12 PST 2016","Fri Dec 09 14:13:12 PST 2016","","","","1481","0% (0/0)","0% (0/0)","0% (0/0)","http://spellout.net/ibexexps/nadine/IEintrospectionB/experiment.html","A3KX8PBHVFQZ3U"
